route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
100,FR,100,TOMMASO NATALE      ,0,10,1000
101,FR,1000,STADIO              ,1,46,1011
806,FE,10000,POLITEAMA           ,1,540,8061
806,FE,10001,MONDELLO            ,0,540,8060
806,FE,10002,POLITEAMA           ,1,540,8061
806,FE,10004,MONDELLO            ,0,541,8060
806,FE,10005,POLITEAMA           ,1,541,8061
806,FE,10006,MONDELLO            ,0,541,8060
806,FE,10007,POLITEAMA           ,1,541,8061
806,FE,10008,MONDELLO            ,0,541,8060
806,FE,10009,POLITEAMA           ,1,541,8061
101,FR,1001,STAZIONE CENTRALE   ,0,46,1010
806,FE,10010,MONDELLO            ,0,541,8060
806,FE,10011,POLITEAMA           ,1,541,8061
806,FE,10012,MONDELLO            ,0,541,8060
806,FE,10013,POLITEAMA           ,1,541,8061
806,FE,10014,MONDELLO            ,0,541,8060
806,FE,10015,POLITEAMA           ,1,541,8061
806,FE,10016,MONDELLO            ,0,541,8060
806,FE,10017,POLITEAMA           ,1,541,8061
806,FE,10018,MONDELLO            ,0,541,8060
806,FE,10019,POLITEAMA           ,1,541,8061
101,FR,1002,STADIO              ,1,46,1011
806,FE,10020,MONDELLO            ,0,541,8060
806,FE,10021,POLITEAMA           ,1,541,8061
806,FE,10022,MONDELLO            ,0,541,8060
806,FE,10023,POLITEAMA           ,1,541,8061
806,FE,10024,MONDELLO            ,0,541,8060
806,FE,10025,POLITEAMA           ,1,541,8061
806,FE,10026,MONDELLO            ,0,541,8060
806,FE,10027,POLITEAMA           ,1,541,8061
806,FE,10029,MONDELLO            ,0,542,8060
101,FR,1003,STAZIONE CENTRALE   ,0,46,1010
806,FE,10030,POLITEAMA           ,1,542,8061
806,FE,10031,MONDELLO            ,0,542,8060
806,FE,10032,POLITEAMA           ,1,542,8061
806,FE,10033,MONDELLO            ,0,542,8060
806,FE,10034,POLITEAMA           ,1,542,8061
806,FE,10035,MONDELLO            ,0,542,8060
806,FE,10036,POLITEAMA           ,1,542,8061
806,FE,10037,MONDELLO            ,0,542,8060
806,FE,10038,POLITEAMA           ,1,542,8061
806,FE,10039,MONDELLO            ,0,542,8060
101,FR,1004,STADIO              ,1,46,1011
806,FE,10040,POLITEAMA           ,1,542,8061
806,FE,10041,MONDELLO            ,0,542,8060
806,FE,10042,POLITEAMA           ,1,542,8061
806,FE,10043,MONDELLO            ,0,542,8060
806,FE,10044,POLITEAMA           ,1,542,8061
806,FE,10045,MONDELLO            ,0,542,8060
806,FE,10046,POLITEAMA           ,1,542,8061
806,FE,10047,MONDELLO            ,0,542,8060
806,FE,10048,POLITEAMA           ,1,542,8061
806,FE,10049,MONDELLO            ,0,542,8060
101,FR,1005,STAZIONE CENTRALE   ,0,46,1010
806,FE,10050,POLITEAMA           ,1,542,8061
806,FE,10051,MONDELLO            ,0,542,8060
806,FE,10052,POLITEAMA           ,1,542,8061
806,FR,10054,MONDELLO            ,0,543,8060
806,FR,10055,POLITEAMA           ,1,543,8061
806,FR,10056,MONDELLO            ,0,543,8060
806,FR,10057,POLITEAMA           ,1,543,8061
806,FR,10058,MONDELLO            ,0,543,8060
806,FR,10059,POLITEAMA           ,1,543,8061
101,FR,1006,STADIO              ,1,46,1011
806,FR,10060,MONDELLO            ,0,543,8060
806,FR,10061,POLITEAMA           ,1,543,8061
806,FR,10062,MONDELLO            ,0,543,8060
806,FR,10063,POLITEAMA           ,1,543,8061
806,FR,10064,MONDELLO            ,0,543,8060
806,FR,10065,POLITEAMA           ,1,543,8061
806,FR,10066,MONDELLO            ,0,543,8060
806,FR,10067,POLITEAMA           ,1,543,8061
806,FR,10068,MONDELLO            ,0,543,8060
806,FR,10069,POLITEAMA           ,1,543,8061
101,FR,1007,STAZIONE CENTRALE   ,0,46,1010
806,FR,10070,MONDELLO            ,0,543,8060
806,FR,10071,POLITEAMA           ,1,543,8061
806,FR,10072,MONDELLO            ,0,543,8060
806,FR,10073,POLITEAMA           ,1,543,8061
806,FR,10074,MONDELLO            ,0,543,8060
806,FR,10075,POLITEAMA           ,1,543,8061
806,FR,10076,MONDELLO            ,0,543,8060
806,FR,10077,POLITEAMA           ,1,543,8061
806,FR,10079,MONDELLO            ,0,544,8060
101,FR,1008,STADIO              ,1,46,1011
806,FR,10080,POLITEAMA           ,1,544,8061
806,FR,10081,MONDELLO            ,0,544,8060
806,FR,10082,POLITEAMA           ,1,544,8061
806,FR,10083,MONDELLO            ,0,544,8060
806,FR,10084,POLITEAMA           ,1,544,8061
806,FR,10085,MONDELLO            ,0,544,8060
806,FR,10086,POLITEAMA           ,1,544,8061
806,FR,10087,MONDELLO            ,0,544,8060
806,FR,10088,POLITEAMA           ,1,544,8061
806,FR,10089,MONDELLO            ,0,544,8060
101,FR,1009,STAZIONE CENTRALE   ,0,46,1010
806,FR,10090,POLITEAMA           ,1,544,8061
806,FR,10091,MONDELLO            ,0,544,8060
806,FR,10092,POLITEAMA           ,1,544,8061
806,FR,10093,MONDELLO            ,0,544,8060
806,FR,10094,POLITEAMA           ,1,544,8061
806,FR,10095,MONDELLO            ,0,544,8060
806,FR,10096,POLITEAMA           ,1,544,8061
806,FR,10097,MONDELLO            ,0,544,8060
806,FR,10098,POLITEAMA           ,1,544,8061
806,FR,10099,MONDELLO            ,0,544,8060
101,FR,1010,STADIO              ,1,46,1011
806,FR,10100,POLITEAMA           ,1,544,8061
806,FR,10101,MONDELLO            ,0,544,8060
806,FR,10102,POLITEAMA           ,1,544,8061
806,FR,10104,MONDELLO            ,0,545,8060
806,FR,10105,POLITEAMA           ,1,545,8061
806,FR,10106,MONDELLO            ,0,545,8060
806,FR,10107,POLITEAMA           ,1,545,8061
806,FR,10108,MONDELLO            ,0,545,8060
806,FR,10109,POLITEAMA           ,1,545,8061
101,FR,1011,STAZIONE CENTRALE   ,0,46,1010
806,FR,10110,MONDELLO            ,0,545,8060
806,FR,10111,POLITEAMA           ,1,545,8061
806,FR,10112,MONDELLO            ,0,545,8060
806,FR,10113,POLITEAMA           ,1,545,8061
806,FR,10114,MONDELLO            ,0,545,8060
806,FR,10115,POLITEAMA           ,1,545,8061
806,FR,10116,MONDELLO            ,0,545,8060
806,FR,10117,POLITEAMA           ,1,545,8061
806,FR,10118,MONDELLO            ,0,545,8060
806,FR,10119,POLITEAMA           ,1,545,8061
101,FR,1012,STADIO              ,1,46,1011
806,FR,10120,MONDELLO            ,0,545,8060
806,FR,10121,POLITEAMA           ,1,545,8061
806,FR,10122,MONDELLO            ,0,545,8060
806,FR,10123,POLITEAMA           ,1,545,8061
806,FR,10124,MONDELLO            ,0,545,8060
806,FR,10125,POLITEAMA           ,1,545,8061
806,FR,10126,MONDELLO            ,0,545,8060
806,FR,10127,POLITEAMA           ,1,545,8061
806,FR,10129,MONDELLO            ,0,546,8060
101,FR,1013,STAZIONE CENTRALE   ,0,46,1010
806,FR,10130,POLITEAMA           ,1,546,8061
806,FR,10131,MONDELLO            ,0,546,8060
806,FR,10132,POLITEAMA           ,1,546,8061
806,FR,10133,MONDELLO            ,0,546,8060
806,FR,10134,POLITEAMA           ,1,546,8061
806,FR,10135,MONDELLO            ,0,546,8060
806,FR,10136,POLITEAMA           ,1,546,8061
806,FR,10137,MONDELLO            ,0,546,8060
806,FR,10138,POLITEAMA           ,1,546,8061
806,FR,10139,MONDELLO            ,0,546,8060
101,FR,1014,STADIO              ,1,46,1011
806,FR,10140,POLITEAMA           ,1,546,8061
806,FR,10141,MONDELLO            ,0,546,8060
806,FR,10142,POLITEAMA           ,1,546,8061
806,FR,10143,MONDELLO            ,0,546,8060
806,FR,10144,POLITEAMA           ,1,546,8061
806,FR,10145,MONDELLO            ,0,546,8060
806,FR,10146,POLITEAMA           ,1,546,8061
806,FR,10147,MONDELLO            ,0,546,8060
806,FR,10148,POLITEAMA           ,1,546,8061
806,FR,10149,MONDELLO            ,0,546,8060
101,FR,1015,STAZIONE CENTRALE   ,0,46,1010
806,FR,10150,POLITEAMA           ,1,546,8061
806,FR,10151,MONDELLO            ,0,546,8060
806,FR,10152,POLITEAMA           ,1,546,8061
806,FR,10154,MONDELLO            ,0,547,8060
806,FR,10155,POLITEAMA           ,1,547,8061
806,FR,10156,MONDELLO            ,0,547,8060
806,FR,10157,POLITEAMA           ,1,547,8061
806,FR,10158,MONDELLO            ,0,547,8060
806,FR,10159,POLITEAMA           ,1,547,8061
101,FR,1016,STADIO              ,1,46,1011
806,FR,10160,MONDELLO            ,0,547,8060
806,FR,10161,POLITEAMA           ,1,547,8061
806,FR,10162,MONDELLO            ,0,547,8060
806,FR,10163,POLITEAMA           ,1,547,8061
806,FR,10164,MONDELLO            ,0,547,8060
806,FR,10165,POLITEAMA           ,1,547,8061
806,FR,10166,MONDELLO            ,0,547,8060
806,FR,10167,POLITEAMA           ,1,547,8061
806,FR,10168,MONDELLO            ,0,547,8060
806,FR,10169,POLITEAMA           ,1,547,8061
101,FR,1017,STAZIONE CENTRALE   ,0,46,1010
806,FR,10170,MONDELLO            ,0,547,8060
806,FR,10171,POLITEAMA           ,1,547,8061
806,FR,10172,MONDELLO            ,0,547,8060
806,FR,10173,POLITEAMA           ,1,547,8061
806,FR,10174,MONDELLO            ,0,547,8060
806,FR,10175,POLITEAMA           ,1,547,8061
806,FR,10176,MONDELLO            ,0,547,8060
806,FR,10177,POLITEAMA           ,1,547,8061
806,FR,10179,MONDELLO            ,0,548,8060
101,FR,1018,STADIO              ,1,46,1011
806,FR,10180,POLITEAMA           ,1,548,8061
806,FR,10181,MONDELLO            ,0,548,8060
806,FR,10182,POLITEAMA           ,1,548,8061
806,FR,10183,MONDELLO            ,0,548,8060
806,FR,10184,POLITEAMA           ,1,548,8061
806,FR,10185,MONDELLO            ,0,548,8060
806,FR,10186,POLITEAMA           ,1,548,8061
806,FR,10187,MONDELLO            ,0,548,8060
806,FR,10188,POLITEAMA           ,1,548,8061
806,FR,10189,MONDELLO            ,0,548,8060
806,FR,10190,POLITEAMA           ,1,548,8061
806,FR,10191,MONDELLO            ,0,548,8060
806,FR,10192,POLITEAMA           ,1,548,8061
806,FR,10193,MONDELLO            ,0,548,8060
806,FR,10194,POLITEAMA           ,1,548,8061
806,FR,10195,MONDELLO            ,0,548,8060
806,FR,10196,POLITEAMA           ,1,548,8061
806,FR,10197,MONDELLO            ,0,548,8060
806,FR,10198,POLITEAMA           ,1,548,8061
806,FR,10199,MONDELLO            ,0,548,8060
100,FR,102,TOMMASO NATALE      ,0,11,1000
101,FR,1020,STAZIONE CENTRALE   ,0,47,1010
806,FR,10200,POLITEAMA           ,1,548,8061
806,FR,10201,MONDELLO            ,0,548,8060
806,FR,10202,POLITEAMA           ,1,548,8061
806,FR,10204,MONDELLO            ,0,549,8060
806,FR,10205,POLITEAMA           ,1,549,8061
806,FR,10206,MONDELLO            ,0,549,8060
806,FR,10207,POLITEAMA           ,1,549,8061
806,FR,10208,MONDELLO            ,0,549,8060
806,FR,10209,POLITEAMA           ,1,549,8061
101,FR,1021,STADIO              ,1,47,1011
806,FR,10210,MONDELLO            ,0,549,8060
806,FR,10211,POLITEAMA           ,1,549,8061
806,FR,10212,MONDELLO            ,0,549,8060
806,FR,10213,POLITEAMA           ,1,549,8061
806,FR,10214,MONDELLO            ,0,549,8060
806,FR,10215,POLITEAMA           ,1,549,8061
806,FR,10216,MONDELLO            ,0,549,8060
806,FR,10217,POLITEAMA           ,1,549,8061
806,FR,10218,MONDELLO            ,0,549,8060
806,FR,10219,POLITEAMA           ,1,549,8061
101,FR,1022,STAZIONE CENTRALE   ,0,47,1010
806,FR,10220,MONDELLO            ,0,549,8060
806,FR,10221,POLITEAMA           ,1,549,8061
806,FR,10222,MONDELLO            ,0,549,8060
806,FR,10223,POLITEAMA           ,1,549,8061
806,FR,10224,MONDELLO            ,0,549,8060
806,FR,10225,POLITEAMA           ,1,549,8061
806,FR,10226,MONDELLO            ,0,549,8060
806,FR,10227,POLITEAMA           ,1,549,8061
806,FR,10229,MONDELLO            ,0,550,8060
101,FR,1023,STADIO              ,1,47,1011
806,FR,10230,POLITEAMA           ,1,550,8061
806,FR,10231,MONDELLO            ,0,550,8060
806,FR,10232,POLITEAMA           ,1,550,8061
806,FR,10233,MONDELLO            ,0,550,8060
806,FR,10234,POLITEAMA           ,1,550,8061
806,FR,10235,MONDELLO            ,0,550,8060
806,FR,10236,POLITEAMA           ,1,550,8061
806,FR,10237,MONDELLO            ,0,550,8060
806,FR,10238,POLITEAMA           ,1,550,8061
806,FR,10239,MONDELLO            ,0,550,8060
101,FR,1024,STAZIONE CENTRALE   ,0,47,1010
806,FR,10240,POLITEAMA           ,1,550,8061
806,FR,10241,MONDELLO            ,0,550,8060
806,FR,10242,POLITEAMA           ,1,550,8061
806,FR,10243,MONDELLO            ,0,550,8060
806,FR,10244,POLITEAMA           ,1,550,8061
806,FR,10245,MONDELLO            ,0,550,8060
806,FR,10246,POLITEAMA           ,1,550,8061
806,FR,10247,MONDELLO            ,0,550,8060
806,FR,10248,POLITEAMA           ,1,550,8061
806,FR,10249,MONDELLO            ,0,550,8060
101,FR,1025,STADIO              ,1,47,1011
806,FR,10250,POLITEAMA           ,1,550,8061
806,FR,10251,MONDELLO            ,0,550,8060
806,FR,10252,POLITEAMA           ,1,550,8061
101,FR,1026,STAZIONE CENTRALE   ,0,47,1010
101,FR,1027,STADIO              ,1,47,1011
101,FR,1028,STAZIONE CENTRALE   ,0,47,1010
101,FR,1029,STADIO              ,1,47,1011
100,FR,103,TOMMASO NATALE      ,0,11,1000
101,FR,1030,STAZIONE CENTRALE   ,0,47,1010
101,FR,1031,STADIO              ,1,47,1011
101,FR,1032,STAZIONE CENTRALE   ,0,47,1010
101,FR,1033,STADIO              ,1,47,1011
101,FR,1034,STAZIONE CENTRALE   ,0,47,1010
101,FR,1035,STADIO              ,1,47,1011
101,FR,1036,STAZIONE CENTRALE   ,0,47,1010
101,FR,1037,STADIO              ,1,47,1011
101,FR,1038,STAZIONE CENTRALE   ,0,47,1010
101,FR,1039,STADIO              ,1,47,1011
100,FR,104,TOMMASO NATALE      ,0,11,1000
101,FR,1040,STAZIONE CENTRALE   ,0,47,1010
101,FR,1041,STAZIONE CENTRALE   ,0,47,1010
812,FE,10422,MONTEPELLEGRINO     ,0,561,8120
812,FE,10423,PORTO               ,1,561,8121
812,FE,10424,MONTEPELLEGRINO     ,0,561,8120
812,FE,10425,PORTO               ,1,561,8121
812,FE,10426,MONTEPELLEGRINO     ,0,561,8120
812,FE,10427,PORTO               ,1,561,8121
812,FE,10428,MONTEPELLEGRINO     ,0,561,8120
812,FE,10429,PORTO               ,1,561,8121
101,FR,1043,STAZIONE CENTRALE   ,0,48,1010
812,FE,10430,MONTEPELLEGRINO     ,0,561,8120
812,FE,10431,PORTO               ,1,561,8121
812,FE,10432,MONTEPELLEGRINO     ,0,561,8120
812,FE,10433,PORTO               ,1,561,8121
812,FE,10434,MONTEPELLEGRINO     ,0,561,8120
812,FE,10435,PORTO               ,1,561,8121
812,FE,10436,MONTEPELLEGRINO     ,0,561,8120
812,FE,10437,PORTO               ,1,561,8121
812,FE,10439,MONTEPELLEGRINO     ,0,562,8120
101,FR,1044,STADIO              ,1,48,1011
812,FE,10440,PORTO               ,1,562,8121
812,FE,10441,MONTEPELLEGRINO     ,0,562,8120
812,FE,10442,PORTO               ,1,562,8121
812,FE,10443,MONTEPELLEGRINO     ,0,562,8120
812,FE,10444,PORTO               ,1,562,8121
812,FE,10445,MONTEPELLEGRINO     ,0,562,8120
812,FE,10446,PORTO               ,1,562,8121
812,FE,10447,MONTEPELLEGRINO     ,0,562,8120
812,FE,10448,PORTO               ,1,562,8121
812,FE,10449,MONTEPELLEGRINO     ,0,562,8120
101,FR,1045,STAZIONE CENTRALE   ,0,48,1010
812,FE,10450,PORTO               ,1,562,8121
812,FE,10451,MONTEPELLEGRINO     ,0,562,8120
812,FE,10452,PORTO               ,1,562,8121
812,FE,10453,MONTEPELLEGRINO     ,0,562,8120
812,FE,10454,PORTO               ,1,562,8121
812,FR,10456,MONTEPELLEGRINO     ,0,563,8120
812,FR,10457,PORTO               ,1,563,8121
812,FR,10458,MONTEPELLEGRINO     ,0,563,8120
812,FR,10459,PORTO               ,1,563,8121
101,FR,1046,STADIO              ,1,48,1011
812,FR,10460,MONTEPELLEGRINO     ,0,563,8120
812,FR,10461,PORTO               ,1,563,8121
812,FR,10462,MONTEPELLEGRINO     ,0,563,8120
812,FR,10463,PORTO               ,1,563,8121
812,FR,10464,MONTEPELLEGRINO     ,0,563,8120
812,FR,10465,PORTO               ,1,563,8121
812,FR,10466,MONTEPELLEGRINO     ,0,563,8120
812,FR,10467,PORTO               ,1,563,8121
812,FR,10468,MONTEPELLEGRINO     ,0,563,8120
812,FR,10469,PORTO               ,1,563,8121
101,FR,1047,STAZIONE CENTRALE   ,0,48,1010
812,FR,10470,MONTEPELLEGRINO     ,0,563,8120
812,FR,10471,PORTO               ,1,563,8121
812,FR,10472,MONTEPELLEGRINO     ,0,563,8120
812,FR,10473,PORTO               ,1,563,8121
101,FR,1048,STADIO              ,1,48,1011
101,FR,1049,STAZIONE CENTRALE   ,0,48,1010
100,FR,105,TOMMASO NATALE      ,0,11,1000
101,FR,1050,STADIO              ,1,48,1011
101,FR,1051,STAZIONE CENTRALE   ,0,48,1010
101,FR,1052,STADIO              ,1,48,1011
101,FR,1053,STAZIONE CENTRALE   ,0,48,1010
101,FR,1055,STADIO              ,1,49,1011
101,FR,1056,STAZIONE CENTRALE   ,0,49,1010
101,FR,1057,STADIO              ,1,49,1011
101,FR,1058,STAZIONE CENTRALE   ,0,49,1010
101,FR,1059,STADIO              ,1,49,1011
101,FR,1060,STAZIONE CENTRALE   ,0,49,1010
101,FR,1061,STADIO              ,1,49,1011
101,FR,1062,STAZIONE CENTRALE   ,0,49,1010
101,FR,1063,STADIO              ,1,49,1011
101,FR,1064,STAZIONE CENTRALE   ,0,49,1010
ARANC,FE,10645,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10646,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10647,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10648,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10649,INDIPENDENZA        ,0,574,ARANC0
101,FR,1065,STADIO              ,1,49,1011
ARANC,FE,10650,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10651,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10652,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10653,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10654,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10655,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10656,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10657,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10658,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10659,INDIPENDENZA        ,0,574,ARANC0
101,FR,1066,STAZIONE CENTRALE   ,0,49,1010
ARANC,FE,10660,INDIPENDENZA        ,0,574,ARANC0
ARANC,FE,10662,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10663,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10664,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10665,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10666,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10667,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10668,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10669,INDIPENDENZA        ,0,575,ARANC0
101,FR,1067,STADIO              ,1,49,1011
ARANC,FE,10670,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10671,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10672,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10673,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10674,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10675,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10676,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10677,INDIPENDENZA        ,0,575,ARANC0
ARANC,FE,10679,INDIPENDENZA        ,0,576,ARANC0
101,FR,1068,STAZIONE CENTRALE   ,0,49,1010
ARANC,FE,10680,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10681,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10682,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10683,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10684,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10685,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10686,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10687,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10688,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10689,INDIPENDENZA        ,0,576,ARANC0
101,FR,1069,STADIO              ,1,49,1011
ARANC,FE,10690,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10691,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10692,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10693,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10694,INDIPENDENZA        ,0,576,ARANC0
ARANC,FE,10696,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10697,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10698,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10699,INDIPENDENZA        ,0,577,ARANC0
101,FR,1070,STAZIONE CENTRALE   ,0,49,1010
ARANC,FE,10700,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10701,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10702,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10703,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10704,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10705,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10706,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10707,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10708,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10709,INDIPENDENZA        ,0,577,ARANC0
101,FR,1071,STADIO              ,1,49,1011
ARANC,FE,10710,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10711,INDIPENDENZA        ,0,577,ARANC0
ARANC,FE,10713,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10714,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10715,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10716,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10717,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10718,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10719,INDIPENDENZA        ,0,578,ARANC0
101,FR,1072,STAZIONE CENTRALE   ,0,49,1010
ARANC,FE,10720,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10721,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10722,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10723,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10724,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10725,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10726,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10727,INDIPENDENZA        ,0,578,ARANC0
ARANC,FE,10728,INDIPENDENZA        ,0,578,ARANC0
101,FR,1073,STADIO              ,1,49,1011
ARANC,FR,10730,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10731,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10732,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10733,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10734,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10735,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10736,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10737,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10738,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10739,INDIPENDENZA        ,0,579,ARANC0
101,FR,1074,STAZIONE CENTRALE   ,0,49,1010
ARANC,FR,10740,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10741,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10742,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10743,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10744,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10745,INDIPENDENZA        ,0,579,ARANC0
ARANC,FR,10747,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10748,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10749,INDIPENDENZA        ,0,580,ARANC0
101,FR,1075,STADIO              ,1,49,1011
ARANC,FR,10750,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10751,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10752,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10753,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10754,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10755,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10756,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10757,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10758,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10759,INDIPENDENZA        ,0,580,ARANC0
101,FR,1076,STAZIONE CENTRALE   ,0,49,1010
ARANC,FR,10760,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10761,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10762,INDIPENDENZA        ,0,580,ARANC0
ARANC,FR,10764,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10765,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10766,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10767,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10768,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10769,INDIPENDENZA        ,0,581,ARANC0
101,FR,1077,STADIO              ,1,49,1011
ARANC,FR,10770,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10771,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10772,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10773,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10774,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10775,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10776,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10777,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10778,INDIPENDENZA        ,0,581,ARANC0
ARANC,FR,10779,INDIPENDENZA        ,0,581,ARANC0
101,FR,1078,STAZIONE CENTRALE   ,0,49,1010
ARANC,FR,10781,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10782,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10783,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10784,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10785,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10786,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10787,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10788,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10789,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10790,INDIPENDENZA        ,0,582,ARANC0
ARANC,FR,10791,INDIPENDENZA        ,0,582,ARANC0
